state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,unemployment,poverty_log,less_than_high_school_log,high_school_diploma_log,college/associate_degree_log,unemployment_log,RUCC_reduced,region_reduced
IA,Dickinson County,Midwest,7,4.364,29.293000000000003,37.318000000000005,4.3,2.079441541679836,1.4733890679708244,3.3773485796301657,3.6194757839750573,1.4586150226995167,4-9,Northeast_Midwest
IA,Dubuque County,Midwest,3,7.651,34.696,28.451,3.6,2.3978952727983707,2.0348363582497146,3.546624406533065,3.3481833093395004,1.2809338454620642,2-3,Northeast_Midwest
IA,Emmet County,Midwest,7,10.431,34.063,38.027,4.2,2.3978952727983707,2.344782141693834,3.5282117512148115,3.638296433737858,1.4350845252893227,4-9,Northeast_Midwest
IA,Fayette County,Midwest,6,10.227,38.501999999999995,31.693,4.4,2.5649493574615367,2.325031281823876,3.650710187996433,3.4560958363095926,1.4816045409242156,4-9,Northeast_Midwest
IA,Floyd County,Midwest,7,10.993,35.293,34.06,3.6,2.5649493574615367,2.397258706596727,3.563684643991864,3.5281236752345424,1.2809338454620642,4-9,Northeast_Midwest
IA,Franklin County,Midwest,7,11.375,38.266,33.614000000000004,3.5,2.4849066497880004,2.431417964837014,3.644561773462811,3.514942646854375,1.252762968495368,4-9,Northeast_Midwest
IA,Fremont County,Midwest,8,7.9079999999999995,35.616,35.035,3.3,2.4849066497880004,2.0678749053083703,3.5727949750931343,3.556347561822497,1.1939224684724346,4-9,Northeast_Midwest
IA,Greene County,Midwest,6,7.242000000000001,37.393,37.393,3.1,2.3978952727983707,1.9798974113434495,3.6214835211273857,3.6214835211273857,1.1314021114911006,4-9,Northeast_Midwest
IA,Grundy County,Midwest,3,4.649,34.272,35.942,3.4,1.791759469228055,1.5366521427084476,3.534328694265338,3.5819065281098306,1.2237754316221157,2-3,Northeast_Midwest
IA,Guthrie County,Midwest,2,7.935,39.147,32.374,3.6,2.302585092994046,2.071283353978372,3.6673237911482195,3.477355631511769,1.2809338454620642,2-3,Northeast_Midwest
IA,Hamilton County,Midwest,6,7.767,31.502,38.715,3.8,2.19722457733622,2.0498839894375105,3.4500510358795435,3.656227121838687,1.33500106673234,4-9,Northeast_Midwest
IA,Hancock County,Midwest,7,7.271,36.675,36.121,2.7,2.19722457733622,1.9838938336679197,3.602095324029045,3.58687441365835,0.9932517730102834,4-9,Northeast_Midwest
IA,Hardin County,Midwest,6,8.31,33.827,37.473,3.9,2.3978952727983707,2.1174596088673567,3.5212593001728743,3.6236206736518817,1.3609765531356006,4-9,Northeast_Midwest
IA,Harrison County,Midwest,2,9.024,38.179,35.357,3.4,2.3978952727983707,2.199887694755703,3.642285626231177,3.565496392541229,1.2237754316221157,2-3,Northeast_Midwest
IA,Henry County,Midwest,6,8.033999999999999,37.406,35.718,3.5,2.4849066497880004,2.0836825359370903,3.621831119360808,3.5756547633993083,1.252762968495368,4-9,Northeast_Midwest
IA,Howard County,Midwest,6,11.083,43.476000000000006,32.221,3.6,2.302585092994046,2.405412402793516,3.7722090617009405,3.4726184138904177,1.2809338454620642,4-9,Northeast_Midwest
IA,Humboldt County,Midwest,7,6.869,36.867,36.404,2.9,2.302585092994046,1.9270185352317446,3.6073168419705697,3.594678658715109,1.0647107369924282,4-9,Northeast_Midwest
IA,Ida County,Midwest,8,6.669,40.259,34.036,2.6,2.302585092994046,1.897469923650169,3.6953335813537347,3.527418787987311,0.9555114450274363,4-9,Northeast_Midwest
IA,Iowa County,Midwest,6,7.922000000000001,40.812,32.633,3.1,1.9459101490553128,2.069643699199725,3.7089761558130587,3.48532404631159,1.1314021114911006,4-9,Northeast_Midwest
IA,Jackson County,Midwest,6,8.833,43.214,31.485,4.2,2.5649493574615367,2.178494707762995,3.7661645168234785,3.449511241940706,1.4350845252893227,4-9,Northeast_Midwest
IA,Jasper County,Midwest,6,7.558,40.774,33.759,3.5,2.302585092994046,2.0226066049272973,3.7080446233749473,3.5192470484359695,1.252762968495368,4-9,Northeast_Midwest
IA,Jefferson County,Midwest,7,5.067,29.068,32.751999999999995,3.7,2.6390573296152584,1.6227489264937727,3.3696379127543894,3.4889640289189336,1.308332819650179,4-9,Northeast_Midwest
IA,Johnson County,Midwest,3,5.257999999999999,16.482,25.828000000000003,2.6,2.8332133440562166,1.6597507263076894,2.802268876341192,3.2514591747642205,0.9555114450274363,2-3,Northeast_Midwest
IA,Jones County,Midwest,2,7.935,39.525999999999996,35.805,4.3,2.3978952727983707,2.071283353978372,3.6769586832182424,3.578087548458903,1.4586150226995167,2-3,Northeast_Midwest
IA,Keokuk County,Midwest,8,8.669,42.925,31.39,4.3,2.4849066497880004,2.1597534438865034,3.759454406783539,3.4464893708538624,1.4586150226995167,4-9,Northeast_Midwest
IA,Kossuth County,Midwest,7,5.694,37.866,36.915,2.6,2.3978952727983707,1.7394129888558458,3.6340536118301574,3.6086179725111287,0.9555114450274363,4-9,Northeast_Midwest
IA,Lee County,Midwest,5,8.187000000000001,41.208,36.025,6.0,2.6390573296152584,2.102547530394311,3.718632412263284,3.5842131418855856,1.791759469228055,4-9,Northeast_Midwest
IA,Linn County,Midwest,2,5.369,27.232,35.169000000000004,3.7,2.302585092994046,1.6806416714404324,3.3043927523909638,3.560165012757801,1.308332819650179,2-3,Northeast_Midwest
IA,Louisa County,Midwest,8,17.3,37.263000000000005,32.119,3.9,2.3978952727983707,2.8507065015037334,3.6180008772301666,3.4694477553436,1.3609765531356006,4-9,Northeast_Midwest
IA,Lucas County,Midwest,6,8.19,45.052,30.248,3.2,2.7080502011022096,2.102913897864978,3.80781737818545,3.409430066588632,1.1631508098056809,4-9,Northeast_Midwest
IA,Lyon County,Midwest,8,9.371,37.273,32.086999999999996,2.0,1.9459101490553128,2.2376198141416865,3.618269203946384,3.4684509636839547,0.6931471805599453,4-9,Northeast_Midwest
IA,Madison County,Midwest,2,5.64,37.367,34.537,3.5,2.079441541679836,1.7298840655099674,3.6207879619768173,3.5420312131270073,1.252762968495368,2-3,Northeast_Midwest
IA,Mahaska County,Midwest,7,8.892999999999999,37.228,29.975,3.7,2.4849066497880004,2.185264450417503,3.617061166323464,3.400363700913578,1.308332819650179,4-9,Northeast_Midwest
IA,Marion County,Midwest,6,7.096,35.836,31.631,3.0,2.19722457733622,1.9595312450072784,3.578952974735332,3.4541376523726495,1.0986122886681098,4-9,Northeast_Midwest
IA,Marshall County,Midwest,4,15.285,32.665,32.521,4.9,2.4849066497880004,2.726871955342798,3.4863041682927136,3.481886034514332,1.589235205116581,4-9,Northeast_Midwest
IA,Mills County,Midwest,2,6.733,35.306,34.048,3.6,2.19722457733622,1.9070208095631438,3.5640529211670913,3.527771293719179,1.2809338454620642,2-3,Northeast_Midwest
IA,Mitchell County,Midwest,7,8.762,43.917,31.67,2.6,2.302585092994046,2.170424189391707,3.7823014888573843,3.4553698605505483,0.9555114450274363,4-9,Northeast_Midwest
IA,Monona County,Midwest,6,9.51,39.76,34.114000000000004,4.1,2.5649493574615367,2.252343876557299,3.6828613817883733,3.5297078572186815,1.410986973710262,4-9,Northeast_Midwest
IA,Monroe County,Midwest,7,11.860999999999999,45.821999999999996,26.951,4.6,2.5649493574615367,2.4732557070471386,3.8247643251343018,3.2940204024179964,1.5260563034950492,4-9,Northeast_Midwest
IA,Montgomery County,Midwest,6,10.912,36.15,37.415,3.5,2.5649493574615367,2.3898631011011062,3.5876769486047735,3.622071693532322,1.252762968495368,4-9,Northeast_Midwest
IA,Muscatine County,Midwest,4,13.144,33.93,32.439,3.8,2.3978952727983707,2.575965380734967,3.5242995787961386,3.47936140263151,1.33500106673234,4-9,Northeast_Midwest
IA,O'Brien County,Midwest,7,7.903,36.374,35.729,2.8,2.302585092994046,2.0672424342228384,3.593854233704826,3.5759626839582372,1.0296194171811581,4-9,Northeast_Midwest
IA,Osceola County,Midwest,7,12.392999999999999,39.611,31.388,2.6,2.3978952727983707,2.517131797082737,3.6791068574651087,3.446425654265227,0.9555114450274363,4-9,Northeast_Midwest
IA,Page County,Midwest,6,11.562999999999999,33.913000000000004,32.641999999999996,5.0,2.7080502011022096,2.4478103451468245,3.523798421702384,3.485599802728504,1.6094379124341003,4-9,Northeast_Midwest
IA,Palo Alto County,Midwest,7,6.409,30.2,41.317,3.1,2.302585092994046,1.8577032525220898,3.407841924380824,3.7212740375498075,1.1314021114911006,4-9,Northeast_Midwest
IA,Plymouth County,Midwest,3,7.9479999999999995,34.563,37.961999999999996,2.5,2.079441541679836,2.07292032468957,3.542783745724026,3.6365856593928023,0.9162907318741551,2-3,Northeast_Midwest
IA,Pocahontas County,Midwest,9,6.85,39.235,37.012,2.8,2.4849066497880004,1.9242486522741338,3.6695692055794367,3.611242184386784,1.0296194171811581,4-9,Northeast_Midwest
IA,Polk County,Midwest,2,8.281,24.998,31.153000000000002,3.5,2.3978952727983707,2.113963734051563,3.21879582166803,3.4389105487823226,1.252762968495368,2-3,Northeast_Midwest
IA,Pottawattamie County,Midwest,2,9.991,34.735,34.616,3.4,2.302585092994046,2.3016846877508814,3.547747824144844,3.5443160029225838,1.2237754316221157,2-3,Northeast_Midwest
IA,Poweshiek County,Midwest,7,6.5729999999999995,39.255,31.303,3.4,2.3978952727983707,1.8829703492814391,3.670078824650219,3.443713939598479,1.2237754316221157,4-9,Northeast_Midwest
IA,Ringgold County,Midwest,9,9.22,37.305,34.128,3.5,2.6390573296152584,2.2213750375685026,3.6191273659234775,3.530118161728995,1.252762968495368,4-9,Northeast_Midwest
IA,Sac County,Midwest,9,8.322000000000001,38.571999999999996,33.764,3.0,2.4849066497880004,2.11890261056075,3.652526624648138,3.5193951461214734,1.0986122886681098,4-9,Northeast_Midwest
IA,Scott County,Midwest,2,7.016,29.38,31.689,4.5,2.5649493574615367,1.948193255069882,3.380314170745731,3.455969617509135,1.5040773967762742,2-3,Northeast_Midwest
IA,Shelby County,Midwest,6,8.713,37.826,32.373000000000005,2.9,2.19722457733622,2.16481616324915,3.632996696866263,3.4773247420497064,1.0647107369924282,4-9,Northeast_Midwest
IA,Sioux County,Midwest,7,10.051,30.927,32.146,2.3,1.9459101490553128,2.307672132042603,3.431629588782357,3.470288026146949,0.8329091229351039,4-9,Northeast_Midwest
IA,Story County,Midwest,3,3.65,18.456,27.642,2.3,2.9444389791664403,1.2947271675944,2.9153895208714524,3.319336355181835,0.8329091229351039,2-3,Northeast_Midwest
IA,Tama County,Midwest,6,9.412,40.664,33.611,4.2,2.4849066497880004,2.2419854708651163,3.7053431801446015,3.5148533943440885,1.4350845252893227,4-9,Northeast_Midwest
IA,Taylor County,Midwest,9,9.058,41.778999999999996,35.542,2.9,2.4849066497880004,2.203648345134022,3.7323938209448957,3.5707150957632945,1.0647107369924282,4-9,Northeast_Midwest
IA,Union County,Midwest,6,8.082,38.885,36.635999999999996,3.8,2.5649493574615367,2.089639366656282,3.6606085721469066,3.601031363540741,1.33500106673234,4-9,Northeast_Midwest
IA,Van Buren County,Midwest,9,11.683,42.205,33.385,3.6,2.7080502011022096,2.4581347937350113,3.742538697435683,3.5081066973098323,1.2809338454620642,4-9,Northeast_Midwest
IA,Wapello County,Midwest,5,13.707,36.624,32.048,5.8,2.8332133440562166,2.6179066512492444,3.600703763210211,3.4672347789234625,1.7578579175523736,4-9,Northeast_Midwest
IA,Warren County,Midwest,2,4.43,32.094,34.628,3.2,1.9459101490553128,1.4883995840570443,3.4686690967771683,3.5446626033535273,1.1631508098056809,2-3,Northeast_Midwest
IA,Washington County,Midwest,3,9.173,37.468,32.461,2.9,2.302585092994046,2.2162643865275187,3.623487235346884,3.4800393687591726,1.0647107369924282,2-3,Northeast_Midwest
IA,Wayne County,Midwest,9,10.770999999999999,45.71,30.465999999999998,3.8,2.8903717578961645,2.3768573373686332,3.822317092343653,3.416611307714509,1.33500106673234,4-9,Northeast_Midwest
IA,Webster County,Midwest,5,9.357000000000001,32.508,37.525,4.0,2.6390573296152584,2.236124726293776,3.4814862128909585,3.6250073775195255,1.3862943611198906,4-9,Northeast_Midwest
IA,Winnebago County,Midwest,7,8.966000000000001,32.854,36.625,3.5,2.3978952727983707,2.193439645733248,3.492073503119008,3.6007310673372315,1.252762968495368,4-9,Northeast_Midwest
IA,Winneshiek County,Midwest,7,5.556,33.66,33.203,3.5,2.19722457733622,1.7148784248920974,3.51631018876266,3.5026402332858764,1.252762968495368,4-9,Northeast_Midwest
IA,Woodbury County,Midwest,3,14.293,34.005,30.021,3.6,2.5649493574615367,2.6597699069269782,3.5265075726276023,3.401897136776429,1.2809338454620642,2-3,Northeast_Midwest
IA,Worth County,Midwest,9,7.675,35.309,41.742,3.4,2.19722457733622,2.037968293473261,3.5641378889501913,3.731507816169559,1.2237754316221157,4-9,Northeast_Midwest
IA,Wright County,Midwest,7,10.036,35.66,37.31,4.1,2.5649493574615367,2.306178628504176,3.574029612434994,3.6192613872330663,1.410986973710262,4-9,Northeast_Midwest
KS,Allen County,Midwest,7,9.576,32.578,39.524,5.6,2.772588722239781,2.259259968255672,3.4836372139354133,3.6769080823327163,1.7227665977411035,4-9,Northeast_Midwest
KS,Anderson County,Midwest,6,9.147,37.036,34.646,4.3,2.5649493574615367,2.2134259566742274,3.611890412585801,3.5451822788567493,1.4586150226995167,4-9,Northeast_Midwest
KS,Atchison County,Midwest,6,7.398,41.468,31.226999999999997,6.2,2.772588722239781,2.0012096934102623,3.7249220454608656,3.4412831052014408,1.824549292051046,4-9,Northeast_Midwest
KS,Barber County,Midwest,9,7.608,36.508,37.187,3.7,2.4849066497880004,2.0292003252430892,3.597531414654631,3.6159592378373073,1.308332819650179,4-9,Northeast_Midwest
KS,Barton County,Midwest,7,13.225999999999999,32.222,37.85,4.5,2.6390573296152584,2.5821845892524706,3.4726494490687947,3.6336309798834576,1.5040773967762742,4-9,Northeast_Midwest
KS,Bourbon County,Midwest,6,9.538,29.596,39.134,4.9,2.8332133440562166,2.2552838198760328,3.3876392170633043,3.666991654355907,1.589235205116581,4-9,Northeast_Midwest
KS,Brown County,Midwest,6,7.101,39.371,33.453,3.6,2.5649493574615367,1.9602356191999566,3.6730295046838703,3.5101414686513346,1.2809338454620642,4-9,Northeast_Midwest
KS,Butler County,Midwest,2,7.236000000000001,26.564,37.595,4.2,2.19722457733622,1.9790685675330488,3.279556915678467,3.62687106282999,1.4350845252893227,2-3,Northeast_Midwest
KS,Chase County,Midwest,9,9.591000000000001,29.56,36.583,3.5,2.3978952727983707,2.2608251587458144,3.386422096080001,3.5995836516283477,1.252762968495368,4-9,Northeast_Midwest
KS,Chautauqua County,Midwest,8,11.991,38.385,31.342,5.2,2.8903717578961645,2.4841563683972963,3.6476667582798616,3.444959051101024,1.6486586255873816,4-9,Northeast_Midwest
KS,Cherokee County,Midwest,6,12.793,34.219,34.514,4.4,2.772588722239781,2.548898146334898,3.5327810453602595,3.5413650388253872,1.4816045409242156,4-9,Northeast_Midwest
KS,Cheyenne County,Midwest,9,5.452999999999999,31.763,38.221,2.8,2.3978952727983707,1.6961659159439244,3.458302090356305,3.6433851027817257,1.0296194171811581,4-9,Northeast_Midwest
KS,Clark County,Midwest,9,9.63,26.263,35.354,2.8,2.4849066497880004,2.2648832258100344,3.268161104542958,3.565411540113691,1.0296194171811581,4-9,Northeast_Midwest
KS,Clay County,Midwest,6,6.164,31.043000000000003,37.775999999999996,4.1,2.302585092994046,1.8187259174578694,3.435373340129294,3.631673980343157,1.410986973710262,4-9,Northeast_Midwest
KS,Cloud County,Midwest,7,7.983,32.384,39.385,4.1,2.5649493574615367,2.077314280663662,3.4776644736650004,3.6733850331552875,1.410986973710262,4-9,Northeast_Midwest
KS,Coffey County,Midwest,6,7.265,37.286,34.309,6.2,2.302585092994046,1.9830682970222462,3.6186179210732696,3.5354077104240367,1.824549292051046,4-9,Northeast_Midwest
KS,Comanche County,Midwest,9,6.572,34.13,39.208,3.1,2.4849066497880004,1.8828182001750216,3.530176762918616,3.6688808076072466,1.1314021114911006,4-9,Northeast_Midwest
KS,Cowley County,Midwest,4,10.925999999999998,30.357,39.349000000000004,4.4,2.6390573296152584,2.3911452699735256,3.4130271334157327,3.6724705615798876,1.4816045409242156,4-9,Northeast_Midwest
KS,Crawford County,Midwest,4,9.914,28.758000000000003,32.975,4.8,3.0910424533583165,2.293947899598382,3.358915989405549,3.4957496986033783,1.5686159179138452,4-9,Northeast_Midwest
KS,Decatur County,Midwest,9,8.076,35.718,30.041999999999998,3.9,2.7080502011022096,2.088896700450591,3.5756547633993083,3.402596402575863,1.3609765531356006,4-9,Northeast_Midwest
KS,Dickinson County,Midwest,7,10.84,35.985,33.698,4.4,2.3978952727983707,2.3832429960115,3.5831021849597677,3.5174384884161936,1.4816045409242156,4-9,Northeast_Midwest
KS,Doniphan County,Midwest,3,9.302,39.205,34.611999999999995,3.9,2.6390573296152584,2.2302294308019053,3.6688042896828854,3.544200442744492,1.3609765531356006,2-3,Northeast_Midwest
KS,Douglas County,Midwest,3,4.953,19.361,25.986,3.5,2.772588722239781,1.5999934536061007,2.9632607334070284,3.2575579314605445,1.252762968495368,2-3,Northeast_Midwest
KS,Edwards County,Midwest,9,16.835,29.065,35.875,3.0,2.3978952727983707,2.823460052613038,3.369534701153314,3.580040674079785,1.0986122886681098,4-9,Northeast_Midwest
KS,Elk County,Midwest,8,9.568,36.408,37.242,5.0,2.8903717578961645,2.2584241972082757,3.594788530714341,3.6174371566595704,1.6094379124341003,4-9,Northeast_Midwest
KS,Ellis County,Midwest,5,6.685,26.393,32.787,3.1,2.4849066497880004,1.8998662105539064,3.2730988234782408,3.490032095362646,1.1314021114911006,4-9,Northeast_Midwest
KS,Ellsworth County,Midwest,7,9.264,33.168,37.875,3.8,2.302585092994046,2.2261359208306395,3.5015855556934237,3.634291263829533,1.33500106673234,4-9,Northeast_Midwest
KS,Finney County,Midwest,5,27.853,23.090999999999998,30.513,3.1,2.6390573296152584,3.326940680500105,3.13944293122029,3.4181528223115687,1.1314021114911006,4-9,Northeast_Midwest
KS,Ford County,Midwest,5,28.781,24.116,29.298000000000002,3.2,2.5649493574615367,3.3597154472072144,3.1828755206271593,3.3775192543075785,1.1631508098056809,4-9,Northeast_Midwest
KS,Franklin County,Midwest,6,8.125,36.058,35.898,4.2,2.4849066497880004,2.094945728215801,3.5851287531200087,3.58068158363595,1.4350845252893227,4-9,Northeast_Midwest
KS,Geary County,Midwest,4,8.706,28.864,41.992,5.6,2.4849066497880004,2.1640124431301055,3.3625951438802133,3.7374791239499987,1.7227665977411035,4-9,Northeast_Midwest
KS,Gove County,Midwest,9,8.08,36.49,32.99,2.4,2.302585092994046,2.089391872533004,3.5970382504483562,3.49620448524049,0.8754687373538999,4-9,Northeast_Midwest
KS,Graham County,Midwest,9,6.234,35.497,32.818000000000005,4.4,2.4849066497880004,1.8300181813451453,3.5694481858681955,3.4909771453529586,1.4816045409242156,4-9,Northeast_Midwest
